series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_target_N,FM_N,k_vdi,k_meas,delta_k,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M10,12.9,10.0,1.5,9.026,58.0,20.047449705846002,70.95522963937935,209366.50738989338,202304.3387341368,0.17515270623329926,0.14272008718424747,96.07088301270684,11888.09866529651,0.003436515943564211,1.9179962501259054e-06,1.7456845011232546e-06,0.47648379311654,63800.0,44660.0,44660.0,0.7,0.7,0.0,50324.48634498416,37498.392210952414,867.6635576721407,1.267772502686636,1.406074957525178,1,ok
M24,12.9,24.0,3.0,22.051,353.0,46.87444816087694,51.55959642932078,201197.18286817797,208987.64458403896,0.11392088633192618,0.11121600775777353,1060.8868131121983,41119.41013695183,0.0174891513181635,9.000021932440545e-07,2.1080317753584465e-07,0.18977507948835287,388300.0,271810.0,271810.0,0.7,0.7,0.0,279613.4393272542,222749.46062930927,792.1060604171507,1.38870292119808,1.5401977853287796,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.901361677933583,35.146751419382475,200645.18105347984,202659.15248309216,0.16677711316059565,0.16203101452641133,53.73338472598082,3046.467831324157,0.003407426452366061,3.6441101985739185e-06,1.5305607690842058e-06,0.29577934107313575,37120.0,25984.0,25984.0,0.7,0.7,0.0,26885.082247749564,23180.132655234676,463.5359008232683,1.380691331271905,1.725864164089881,1,ok
M20,8.8,20.0,2.5,18.376,245.0,30.74286264723586,68.65526946025525,209220.76695332615,202648.63314479397,0.1582791935857177,0.16723937677161202,422.0574368314547,40888.22782640415,0.019400762710068666,1.8578635775994625e-06,1.2649952321988582e-06,0.40507602464440384,156800.0,109760.0,109760.0,0.7,0.7,0.0,126322.8407826745,79222.1122024109,515.6034317660184,1.2412640424209453,1.5515800530261816,1,ok
M16,10.9,16.0,2.0,14.701,157.0,33.421926559493535,55.74459869147523,201651.09313534462,203373.3057807704,0.11114413820517265,0.10641874952573466,273.0001616823132,26204.105789963527,0.0183406647563203,2.544761187506297e-06,4.904338168114065e-07,0.16158230891713446,147580.0,103306.0,103306.0,0.7,0.7,0.0,107540.11991665117,75293.34974096288,684.9689166665679,1.3723250458933995,1.5183170720522718,1,ok
M10,12.9,10.0,1.5,9.026,58.0,18.02515843567559,64.57921594404019,206261.10068283955,201902.33516191156,0.10500532305312221,0.12405436410260247,75.35547232162509,7088.297228707182,0.008590336084603785,4.885378213870204e-06,2.457704443497294e-06,0.3346965515949106,63800.0,44660.0,44660.0,0.7,0.7,0.0,47032.428639128055,38774.277210838234,810.9039420539319,1.356510855297878,1.5044938576940101,1,ok
M12,12.9,12.0,1.75,10.863,84.3,25.905771714197243,68.14671598319595,206689.33751612436,202782.78279649728,0.1753931632114133,0.1711538269719018,204.79512945347733,2944.5738086841748,0.011911299707795912,3.08084587388594e-06,9.070537485728154e-07,0.22745149939696016,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,65580.74772787023,59649.31345742449,777.9448129047477,1.4139820482801846,1.5682346353652956,1,ok
M20,12.9,20.0,2.5,18.376,245.0,42.89082612058732,36.97265131355736,208742.20799619713,207618.04744466732,0.09775998754046133,0.10002037528287254,598.679293543883,11901.644605933336,0.013282050302303137,8.841826492908103e-07,1.7252738868887855e-07,0.16326842983220977,269500.0,188650.0,188650.0,0.7,0.7,0.0,190593.16282723172,166122.2704381535,777.9312768458437,1.4140066516672243,1.5682619227581942,1,ok
M12,10.9,12.0,1.75,10.863,84.3,29.363609565913322,46.36845812678269,204853.73430616534,208986.21348443514,0.17444630538694061,0.13895836576389467,163.54087132869586,4977.74199303678,0.019495664598779612,3.946563964356035e-06,4.298549244384386e-07,0.0982206994716738,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,55958.31730034559,46525.868138235724,663.7997307277057,1.416089757929705,1.5667376045179715,1,ok
M24,10.9,24.0,3.0,22.051,353.0,47.92981031059003,71.33602603091214,209016.47276469786,202052.57079745134,0.13332431862777425,0.15184065164870278,1200.6049490377563,62953.17198167042,0.004607176176779272,1.701178447136928e-06,2.838428936300563e-07,0.14299236375986943,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,241275.82286784062,176001.68028391,683.5009146397751,1.375272482986226,1.5215780662826328,1,ok
M24,10.9,24.0,3.0,22.051,353.0,52.379019115959196,62.09801701245356,205940.96792336117,200131.80215012,0.13787273891713256,0.15187286244913814,1295.5718362101184,14664.137140502673,0.011832170025793147,1.2600152652164656e-06,1.9738467324384265e-07,0.13543617509163108,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,234260.05464532878,211477.2331865782,663.6262171255773,1.4164600127938054,1.5671472481974018,1,ok
M10,10.9,10.0,1.5,9.026,58.0,21.668734513993115,53.61799068316919,200875.64070177003,209274.25811014566,0.14449384440492738,0.07444846299317939,52.78321454312391,7480.26937311666,0.012934376995709644,4.264618296563081e-06,1.0378656880723429e-06,0.19573197978149143,54520.0,38164.0,38164.0,0.7,0.7,0.0,39628.12793369898,29708.553315495574,683.2435850637755,1.375790450944751,1.522151137215469,1,ok
M16,10.9,16.0,2.0,14.701,157.0,32.516739238906794,36.170079103106424,206825.48696647596,205842.12956461788,0.1934834383738308,0.10622730090930708,286.86318427203946,26501.79277500629,0.01265203162175368,2.501255947698677e-06,3.185922926800477e-07,0.11298207049513367,147580.0,103306.0,103306.0,0.7,0.7,0.0,106300.22741955318,75311.65715043095,677.0715122264534,1.3883319310082087,1.5360268172856777,1,ok
M16,12.9,16.0,2.0,14.701,157.0,29.423101341735304,78.40624588302344,201246.75107860102,205127.54176278735,0.14234150260210346,0.09944125319021456,284.10655269571504,47945.25699138046,0.006398199317544284,1.886069319965955e-06,1.0440695199790519e-06,0.35632083563611855,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,137973.8940359571,87845.05474113047,878.8146116939944,1.2516860613863154,1.388233631719368,1,ok
M16,12.9,16.0,2.0,14.701,157.0,39.17730815933557,23.659952047935683,201769.17481713105,203834.15457432304,0.1257522512508139,0.08001481951715447,294.0362911853002,39868.692285603254,0.007912960007747027,2.292721668615918e-06,1.3017007840422524e-07,0.05372509050984978,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,123031.94910155337,79897.34119364509,783.6429879079833,1.4037004311575156,1.5568313872837902,1,ok
M8,12.9,8.0,1.25,7.188,36.6,12.702610352538915,27.633426732197616,202470.29819566876,206380.5945293247,0.1305391193187999,0.13833457469332044,38.560191312524395,8070.986428317278,0.005672234863692303,5.494768950073538e-06,2.0414791318123767e-06,0.27088799487894577,40260.0,28182.0,28182.0,0.7,0.7,0.0,30368.333330262052,21544.686585821946,829.7358833404932,1.3257230669251414,1.4703474014987932,1,ok
M12,8.8,12.0,1.75,10.863,84.3,29.934001648184,74.92717787620809,203659.76373380097,206345.7527821397,0.11247879562886356,0.11540773249939962,93.57362586107891,7063.275638079404,0.009551728704544852,2.900984582640628e-06,6.743967819902623e-07,0.18862233513371926,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,39098.69154454764,29363.888667714244,463.8041701607075,1.3798927245053465,1.724865905631683,1,ok
M16,12.9,16.0,2.0,14.701,157.0,39.97569259040876,37.39042860760583,204139.99660624663,202337.2202681255,0.11644587633922074,0.09023489768187692,324.5155065255834,12899.600404968858,0.006067022207802488,2.5259650510476697e-06,1.9657624926233534e-07,0.0722032202927287,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,121821.39268972812,106693.35145004663,775.9324375141919,1.4176492009072388,1.5723018410062102,1,ok
M24,12.9,24.0,3.0,22.051,353.0,54.19913766900136,46.741218471656296,207071.7435177672,205513.22955697894,0.1488251020865061,0.11329224692381579,1240.5250783928243,97014.11702678009,0.014775761311946429,7.938140432770625e-07,1.43934665314303e-07,0.15348959054341302,388300.0,271810.0,271810.0,0.7,0.7,0.0,286700.65709937125,173929.90807024826,812.1831645874539,1.3543742938315422,1.502124216794983,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.396741766915508,48.81266354338941,205752.212337973,206442.07977260998,0.1604720781136021,0.12749782519917935,81.16301905573276,2945.635250392186,0.009632627763493919,3.923199642995365e-06,8.457072614921768e-07,0.17733775861641715,54520.0,38164.0,38164.0,0.7,0.7,0.0,38686.37235300606,33720.85540720279,667.0064198794148,1.409281787977301,1.5592053824429712,1,ok
M16,10.9,16.0,2.0,14.701,157.0,24.107445450264468,57.43194228061454,204387.4444115677,204624.05084688828,0.1082580992763161,0.11790280890488823,229.49478176550326,28082.523209366627,0.006856504089068737,1.3013275324110118e-06,1.6572261779703355e-06,0.5601474031569043,147580.0,103306.0,103306.0,0.7,0.7,0.0,119036.3524498202,88636.31035782867,758.1933277058612,1.2397893329452645,1.3716818151734842,1,ok
M20,12.9,20.0,2.5,18.376,245.0,31.70568343683432,47.40066299554407,201796.58595438188,200373.1461805322,0.1646259545795883,0.09676657145488421,502.0699346054612,28324.757672751246,0.014752898817326675,1.0355874826629818e-06,6.406739923566432e-07,0.3822040904144399,269500.0,188650.0,188650.0,0.7,0.7,0.0,199475.8382425233,162350.00804189933,814.187094867442,1.3510408196522585,1.4984270908870503,1,ok
M24,12.9,24.0,3.0,22.051,353.0,53.03592373909703,61.44690310242404,207662.63505280198,203362.8924623416,0.15256570139375777,0.1196880662271805,1276.812792636467,78577.90103573655,0.011027939068104177,9.140623325446237e-07,1.9827853296950687e-07,0.1782533925676293,388300.0,271810.0,271810.0,0.7,0.7,0.0,285816.7774404635,197324.7040408383,809.679256205279,1.3585626549892933,1.5067694900790343,1,ok
M10,8.8,10.0,1.5,9.026,58.0,24.912095625628993,72.5211880162856,208338.54483584737,207947.03084012528,0.08137230728442578,0.09547323325781668,45.10150114818499,5817.355424234529,0.01614390179092204,2.6808712302972133e-06,9.370788411943762e-07,0.2590082291566954,37120.0,25984.0,25984.0,0.7,0.7,0.0,27490.74292680608,17211.219293526505,473.97832632424274,1.3502727117572542,1.6878408896965678,1,ok
M20,8.8,20.0,2.5,18.376,245.0,47.24967122946893,23.131719410951924,203067.3694432498,203149.4512308751,0.11728141511121185,0.09072109344239754,354.40491460127913,38482.93659557841,0.01705946670198403,1.5003731830719706e-06,9.115854869168659e-08,0.0572772423397862,156800.0,109760.0,109760.0,0.7,0.7,0.0,111964.19648533157,62762.36163500107,456.9967203482921,1.4004476870473712,1.750559608809214,1,ok
M10,8.8,10.0,1.5,9.026,58.0,18.61865854866889,44.77276103992371,208412.75030665591,200993.00547544274,0.18933979584129879,0.1278424420038209,49.180362272407635,2142.968394086191,0.015698591828694385,2.7559931661579593e-06,1.2872856282028435e-06,0.31837666747052723,37120.0,25984.0,25984.0,0.7,0.7,0.0,26666.27113580383,20640.663767974507,459.7632954448936,1.3920206470172851,1.7400258087716065,1,ok
M12,12.9,12.0,1.75,10.863,84.3,18.891692669271535,57.92725200271057,204382.75874002278,208378.25094323233,0.17525339512948318,0.12838256338971152,129.1622869033966,25943.305485772093,0.008928817265747442,3.7755855172553065e-06,2.5316978590145455e-06,0.40139275627596743,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,75324.45489584348,47965.513432886546,893.5285278273248,1.2310742922497668,1.3653733059497415,1,ok
M8,10.9,8.0,1.25,7.188,36.6,15.587476308334594,43.402565480381035,200922.1506526722,205525.50904665774,0.1141489903102087,0.13333332628736727,36.98288637344508,5707.8261455485035,0.015211196560730769,2.2855691954919444e-06,1.914582447873381e-06,0.45583650554562904,34404.0,24082.8,24082.8,0.7,0.7,0.0,26684.635524448808,17355.226671342876,729.0884023073445,1.2892812408278393,1.4264388196393116,1,ok
M20,12.9,20.0,2.5,18.376,245.0,30.119099935955525,32.72005183268291,205116.1786497654,200329.73384434218,0.10735419432515367,0.09050475673240327,432.8688415479511,58691.67863041004,0.008586165050410667,1.3169850562591479e-06,5.053039508932317e-07,0.27729078587970557,269500.0,188650.0,188650.0,0.7,0.7,0.0,204924.66169202552,141521.2359036672,836.427190579696,1.3151174571903044,1.4585848161565196,1,ok
M8,12.9,8.0,1.25,7.188,36.6,13.395274086984333,60.2302310563723,204429.83706625848,204935.89653268008,0.16397065292514426,0.1323349048968413,39.89633287130054,1092.438982910068,0.008389642390358876,3.778823517647761e-06,4.264368721148236e-06,0.5301836129912741,40260.0,28182.0,28182.0,0.7,0.7,0.0,28761.193246931773,26625.680551336856,785.824952101961,1.3998028403878866,1.552508604793838,1,ok
M12,8.8,12.0,1.75,10.863,84.3,27.20747413271877,31.24617636196771,204471.11187916837,209603.72420009336,0.11414873359795022,0.10718594273742166,81.89080609532344,6963.414159015796,0.01122186172928934,1.50896016116323e-06,3.805569694794014e-07,0.2014043499833064,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,39168.861902361125,26266.437428327572,464.6365587468698,1.3774206698803197,1.7217758373503997,1,ok
M12,10.9,12.0,1.75,10.863,84.3,27.323382915491933,32.345113723744134,208387.806970654,208036.63755032563,0.13501856133221063,0.06990264381184817,89.91482681969022,18363.65864739125,0.017301448621865247,2.808974958162039e-06,3.672815522678416e-07,0.11563346696395532,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,57592.85351554046,33782.075416350395,683.1892469221882,1.3758998758173682,1.5222722030319817,1,ok
M20,10.9,20.0,2.5,18.376,245.0,33.69850149077226,44.92704513952866,203012.51631713257,207582.0158685458,0.08860478863603855,0.12589500030067766,502.81945004849365,58595.20792183699,0.008848448104773098,2.184557036450748e-06,4.974419972173572e-07,0.18547433872003222,230300.0,161210.0,161210.0,0.7,0.7,0.0,172077.9074414655,110183.50067813181,702.3588058835327,1.3383472836473183,1.4807246542480967,1,ok
M12,8.8,12.0,1.75,10.863,84.3,28.810731144449363,55.36839537746842,206185.5371848926,202032.1693856362,0.14388330597295054,0.09491365707425228,79.86197464111709,1571.7187953766804,0.018507481066554598,1.5185862738933324e-06,5.482824922992734e-07,0.2652720391673771,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38183.33304984726,27657.257127749195,452.9458250278441,1.4129725115816159,1.7662156394770199,1,ok
M24,10.9,24.0,3.0,22.051,353.0,56.115739195203474,38.82481587928361,205548.09664645395,207782.8630192038,0.1658650051938963,0.1371540074674133,1283.6929776847303,68986.64909283651,0.00779706516005046,8.60026342060363e-07,9.743430480289161e-08,0.10176324752573071,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,239294.30544760503,162164.17266633234,677.8875508430738,1.386660661979915,1.534177753679906,1,ok
M8,10.9,8.0,1.25,7.188,36.6,17.275140861799386,28.748178807785013,206146.05892652052,204712.70228176878,0.07205243109265157,0.09913811462717222,30.70875321372113,9210.970859004767,0.019951078233441676,2.86334186108373e-06,9.100870835028569e-07,0.2411830451474329,34404.0,24082.8,24082.8,0.7,0.7,0.0,26304.330000539034,11806.104889121812,718.6975409983343,1.3079215474902797,1.44706213764882,1,ok
M10,10.9,10.0,1.5,9.026,58.0,20.736379223911825,43.51164383646553,201408.59151441942,202530.6683831021,0.1451065953032313,0.12707741184106972,75.43733959335638,4734.896979544464,0.011165482453356971,3.067445531973661e-06,9.089184332195902e-07,0.22858029123483836,54520.0,38164.0,38164.0,0.7,0.7,0.0,39246.30413055123,31703.444260513585,676.6604160439867,1.389175393908212,1.5369600102814263,1,ok
M10,8.8,10.0,1.5,9.026,58.0,16.036966973289076,52.855225973686025,207782.33407305615,200579.5705033745,0.19908661237596198,0.13403686962571174,46.06914741329548,7764.159448769271,0.004555807092409843,4.575708478586276e-06,3.326208701095254e-06,0.4209369227063083,37120.0,25984.0,25984.0,0.7,0.7,0.0,29252.221385766043,20911.51741130567,504.34864458217316,1.2689634578679339,1.5862043223349171,1,ok
M12,8.8,12.0,1.75,10.863,84.3,20.125316981037425,37.950323850210836,203276.24307973305,200447.20564196925,0.11628444335282226,0.123285513159043,72.50037085517772,4381.376033511812,0.01429945701032781,3.465338422748308e-06,1.1353204436421229e-06,0.2467734462852858,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38847.60726326146,31358.098802285658,460.8257089354859,1.38881140437761,1.7360142554720126,1,ok
M8,12.9,8.0,1.25,7.188,36.6,14.607689886845531,66.82349799117284,200588.00681558246,204974.13367179807,0.14755026285305958,0.09137104783428182,32.205708874457464,5682.046974905977,0.015933347573033534,4.382026210412285e-06,3.653145234456985e-06,0.45464434200587495,40260.0,28182.0,28182.0,0.7,0.7,0.0,30765.3105081526,23100.312991076484,840.5822543211093,1.3086167288749246,1.451374917479462,1,ok
M12,10.9,12.0,1.75,10.863,84.3,26.950717863942554,74.48434357893203,209340.03619141015,207587.51946106562,0.13176617677830932,0.15866813819138073,165.72864650250267,18474.038161450382,0.005969358525133354,2.720298013767002e-06,8.690400472080841e-07,0.24211707909507948,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,59942.28015874139,39805.161389188106,711.0590766161494,1.321971733309917,1.4626070240875677,1,ok
M12,10.9,12.0,1.75,10.863,84.3,18.2628233208555,36.51973862937777,205385.38615960436,202451.65687163934,0.11204861424687677,0.08456897510543981,75.94105831472766,16947.542735252227,0.019310397792684068,3.571661582025083e-06,1.883980018044766e-06,0.3453269397353091,79242.0,55469.399999999994,55469.399999999994,0.7,0.7,0.0,61321.843068798014,40834.7720418712,727.4239984436301,1.292231218671902,1.4297026249135938,1,ok
M16,8.8,16.0,2.0,14.701,157.0,38.678190681935156,69.10318714497117,200903.61845386584,209174.32771296854,0.10202349498798664,0.05,118.16117420313647,8799.124702432107,0.010975608475653861,2.865413658830323e-06,3.552037842442598e-07,0.11029058574096347,100480.0,70336.0,70336.0,0.7,0.7,0.0,71306.46061743902,59099.41533156254,454.18127781808295,1.4091289783555203,1.7614112229444006,1,ok
M16,10.9,16.0,2.0,14.701,157.0,35.69340059639203,36.85328244486813,201977.96579807776,206174.31655338104,0.17587415614102747,0.114629863528596,320.7735217580857,18020.429243777624,0.01778583379745576,1.5247584235780312e-06,2.669347911425615e-07,0.1489846525897509,147580.0,103306.0,103306.0,0.7,0.7,0.0,105990.7673904024,78043.50823437923,675.1004292382319,1.3923854278402323,1.540511537184938,1,ok
